index,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021-08-13 18:45:00,20210813,18:45:00,328.49,328.49,328.49,328.49,406270
2021-08-13 19:00:00,20210813,19:00:00,328.75,328.75,328.75,328.75,580
2021-08-13 19:05:00,20210813,19:05:00,328.66,328.97,328.57,328.6,74330
2021-08-13 19:10:00,20210813,19:10:00,328.58,328.74,328.53,328.7,17280
2021-08-13 19:15:00,20210813,19:15:00,328.7,328.74,328.59,328.71,5630
2021-08-13 19:20:00,20210813,19:20:00,328.71,328.75,328.08,328.52,119330
2021-08-13 19:25:00,20210813,19:25:00,328.52,328.56,328.45,328.5,11140
2021-08-13 19:30:00,20210813,19:30:00,328.52,328.58,328.5,328.55,4580
2021-08-13 19:35:00,20210813,19:35:00,328.5,328.62,328.47,328.5,13170
2021-08-13 19:40:00,20210813,19:40:00,328.48,328.5,328.39,328.42,3660
2021-08-13 19:45:00,20210813,19:45:00,328.42,328.62,328.41,328.5,11650
2021-08-13 19:50:00,20210813,19:50:00,328.5,328.69,328.5,328.56,6580
2021-08-13 19:55:00,20210813,19:55:00,328.56,328.7,328.54,328.7,8210
2021-08-13 20:00:00,20210813,20:00:00,328.7,328.7,328.61,328.68,4310
2021-08-13 20:05:00,20210813,20:05:00,328.65,328.74,328.6,328.74,16860
2021-08-13 20:10:00,20210813,20:10:00,328.72,328.8,328.65,328.76,13320
2021-08-13 20:15:00,20210813,20:15:00,328.8,328.8,328.7,328.74,17310
2021-08-13 20:20:00,20210813,20:20:00,328.8,328.8,328.75,328.8,13890
2021-08-13 20:25:00,20210813,20:25:00,328.77,328.8,328.67,328.8,8960
2021-08-13 20:30:00,20210813,20:30:00,328.8,328.81,328.67,328.72,18700
2021-08-13 20:35:00,20210813,20:35:00,328.79,328.79,328.7,328.7,1750
2021-08-13 20:40:00,20210813,20:40:00,328.7,328.8,328.64,328.8,14450
2021-08-13 20:45:00,20210813,20:45:00,328.69,328.8,328.69,328.79,5290
2021-08-13 20:50:00,20210813,20:50:00,328.79,328.79,328.64,328.77,6280
2021-08-13 20:55:00,20210813,20:55:00,328.76,328.77,328.66,328.66,4260
2021-08-13 21:00:00,20210813,21:00:00,328.68,328.76,328.63,328.74,4480
2021-08-13 21:05:00,20210813,21:05:00,328.7,328.74,328.64,328.72,2450
2021-08-13 21:10:00,20210813,21:10:00,328.74,328.77,328.67,328.67,7350
2021-08-13 21:15:00,20210813,21:15:00,328.77,328.88,328.77,328.8,55640
2021-08-13 21:20:00,20210813,21:20:00,328.88,328.89,328.85,328.88,950
2021-08-13 21:25:00,20210813,21:25:00,328.89,328.95,328.81,328.9,22450
2021-08-13 21:30:00,20210813,21:30:00,328.9,328.92,328.8,328.9,3830
2021-08-13 21:35:00,20210813,21:35:00,328.8,328.9,328.8,328.88,1630
2021-08-13 21:40:00,20210813,21:40:00,328.88,328.88,328.52,328.64,33650
2021-08-13 21:45:00,20210813,21:45:00,328.64,328.74,328.55,328.59,11480
2021-08-13 21:50:00,20210813,21:50:00,328.59,328.74,328.56,328.67,4540
2021-08-13 21:55:00,20210813,21:55:00,328.73,328.74,328.64,328.74,5710
2021-08-13 22:00:00,20210813,22:00:00,328.68,328.74,328.53,328.66,24650
2021-08-13 22:05:00,20210813,22:05:00,328.66,328.72,328.54,328.55,6270
2021-08-13 22:10:00,20210813,22:10:00,328.68,328.71,328.57,328.71,4330
2021-08-13 22:15:00,20210813,22:15:00,328.71,328.74,328.61,328.72,5040
2021-08-13 22:20:00,20210813,22:20:00,328.71,328.78,328.59,328.59,26110
2021-08-13 22:25:00,20210813,22:25:00,328.71,328.8,328.61,328.8,4790
2021-08-13 22:30:00,20210813,22:30:00,328.8,328.86,328.75,328.84,13980
2021-08-13 22:35:00,20210813,22:35:00,328.75,328.87,328.75,328.85,7860
2021-08-13 22:40:00,20210813,22:40:00,328.85,328.85,328.75,328.85,2500
2021-08-13 22:45:00,20210813,22:45:00,328.75,328.85,328.75,328.76,2650
2021-08-13 22:50:00,20210813,22:50:00,328.76,328.85,328.76,328.76,7040
2021-08-13 22:55:00,20210813,22:55:00,328.76,328.83,328.76,328.8,8590
2021-08-13 23:00:00,20210813,23:00:00,328.82,328.85,328.79,328.83,4130
2021-08-13 23:05:00,20210813,23:05:00,328.85,328.85,328.64,328.78,42030
2021-08-13 23:10:00,20210813,23:10:00,328.77,328.79,328.63,328.76,20060
2021-08-13 23:15:00,20210813,23:15:00,328.76,328.79,328.66,328.79,590
2021-08-13 23:20:00,20210813,23:20:00,328.78,328.79,328.71,328.79,3580
2021-08-13 23:25:00,20210813,23:25:00,328.79,328.79,328.42,328.59,127070
2021-08-13 23:30:00,20210813,23:30:00,328.59,328.68,328.49,328.66,10750
2021-08-13 23:35:00,20210813,23:35:00,328.55,328.68,328.54,328.59,2440
2021-08-13 23:40:00,20210813,23:40:00,328.6,328.66,328.55,328.58,10570
2021-08-13 23:45:00,20210813,23:45:00,328.65,328.88,328.6,328.68,69020
2021-08-16 10:00:00,20210816,10:00:00,327.56,328.15,327.13,327.79,680220
2021-08-16 10:05:00,20210816,10:05:00,327.78,328.1,327.45,327.59,582790
2021-08-16 10:10:00,20210816,10:10:00,327.56,328.08,327.32,328.0,584410
2021-08-16 10:15:00,20210816,10:15:00,328.02,328.95,327.96,328.68,790390
2021-08-16 10:20:00,20210816,10:20:00,328.63,328.81,328.46,328.67,208470
2021-08-16 10:25:00,20210816,10:25:00,328.68,328.79,328.46,328.46,302240
2021-08-16 10:30:00,20210816,10:30:00,328.51,328.61,328.31,328.5,113370
2021-08-16 10:35:00,20210816,10:35:00,328.5,328.75,328.42,328.58,288290
2021-08-16 10:40:00,20210816,10:40:00,328.67,328.75,328.51,328.52,88390
2021-08-16 10:45:00,20210816,10:45:00,328.54,328.6,328.34,328.46,206070
2021-08-16 10:50:00,20210816,10:50:00,328.47,328.53,328.19,328.52,164150
2021-08-16 10:55:00,20210816,10:55:00,328.53,328.84,328.52,328.79,188280
2021-08-16 11:00:00,20210816,11:00:00,328.74,328.89,328.74,328.76,251920
2021-08-16 11:05:00,20210816,11:05:00,328.76,328.81,328.62,328.65,215720
2021-08-16 11:10:00,20210816,11:10:00,328.65,328.78,328.52,328.66,78160
2021-08-16 11:15:00,20210816,11:15:00,328.7,328.81,328.61,328.63,91870
2021-08-16 11:20:00,20210816,11:20:00,328.63,328.79,328.44,328.78,158860
2021-08-16 11:25:00,20210816,11:25:00,328.78,328.94,328.73,328.78,507150
2021-08-16 11:30:00,20210816,11:30:00,328.86,329.0,328.85,328.85,201980
2021-08-16 11:35:00,20210816,11:35:00,328.89,329.0,328.81,328.97,162820
2021-08-16 11:40:00,20210816,11:40:00,328.97,328.97,328.81,328.83,123120
2021-08-16 11:45:00,20210816,11:45:00,328.83,328.92,328.63,328.65,165690
2021-08-16 11:50:00,20210816,11:50:00,328.68,328.78,328.65,328.72,35920
2021-08-16 11:55:00,20210816,11:55:00,328.72,328.78,328.63,328.67,32440
2021-08-16 12:00:00,20210816,12:00:00,328.71,329.3,328.63,329.22,822740
2021-08-16 12:05:00,20210816,12:05:00,329.29,329.79,329.16,329.75,1108840
2021-08-16 12:10:00,20210816,12:10:00,329.73,330.13,329.7,330.01,708930
2021-08-16 12:15:00,20210816,12:15:00,330.05,330.26,330.0,330.05,487390
2021-08-16 12:20:00,20210816,12:20:00,330.05,330.25,330.0,330.09,397400
2021-08-16 12:25:00,20210816,12:25:00,330.09,330.25,330.0,330.16,135660
2021-08-16 12:30:00,20210816,12:30:00,330.2,330.33,330.2,330.25,431310
2021-08-16 12:35:00,20210816,12:35:00,330.25,330.3,330.07,330.26,347760
2021-08-16 12:40:00,20210816,12:40:00,330.26,330.28,329.95,330.03,148640
2021-08-16 12:45:00,20210816,12:45:00,330.11,330.11,329.61,329.75,324030
2021-08-16 12:50:00,20210816,12:50:00,329.67,329.75,329.59,329.7,99050
2021-08-16 12:55:00,20210816,12:55:00,329.73,329.9,329.7,329.73,71640
2021-08-16 13:00:00,20210816,13:00:00,329.73,329.9,329.7,329.83,33310
2021-08-16 13:05:00,20210816,13:05:00,329.8,329.85,329.55,329.71,128880
2021-08-16 13:10:00,20210816,13:10:00,329.75,329.75,329.47,329.56,103480
2021-08-16 13:15:00,20210816,13:15:00,329.56,329.71,329.5,329.62,147790
2021-08-16 13:20:00,20210816,13:20:00,329.62,329.76,329.57,329.72,98450
2021-08-16 13:25:00,20210816,13:25:00,329.72,329.9,329.59,329.89,80310
2021-08-16 13:30:00,20210816,13:30:00,329.9,330.26,329.86,330.16,399750
2021-08-16 13:35:00,20210816,13:35:00,330.16,330.28,330.16,330.26,115470
2021-08-16 13:40:00,20210816,13:40:00,330.26,330.4,330.26,330.36,327880
2021-08-16 13:45:00,20210816,13:45:00,330.31,330.39,330.04,330.16,95770
2021-08-16 13:50:00,20210816,13:50:00,330.16,330.18,330.08,330.18,68630
2021-08-16 13:55:00,20210816,13:55:00,330.18,330.33,330.14,330.2,65640
2021-08-16 14:00:00,20210816,14:00:00,330.23,330.32,330.17,330.3,37270
2021-08-16 14:05:00,20210816,14:05:00,330.29,330.32,330.01,330.2,97720
2021-08-16 14:10:00,20210816,14:10:00,330.2,330.29,329.96,330.0,80360
2021-08-16 14:15:00,20210816,14:15:00,329.98,330.3,329.88,330.08,306370
2021-08-16 14:20:00,20210816,14:20:00,330.08,330.2,330.02,330.13,59180
2021-08-16 14:25:00,20210816,14:25:00,330.13,330.49,330.08,330.48,334910
2021-08-16 14:30:00,20210816,14:30:00,330.4,330.5,330.36,330.36,362700
2021-08-16 14:35:00,20210816,14:35:00,330.36,330.47,330.26,330.39,136740
2021-08-16 14:40:00,20210816,14:40:00,330.34,330.39,330.2,330.21,79680
2021-08-16 14:45:00,20210816,14:45:00,330.21,330.27,330.05,330.15,131090
2021-08-16 14:50:00,20210816,14:50:00,330.14,330.24,330.01,330.24,222070
2021-08-16 14:55:00,20210816,14:55:00,330.14,330.32,330.09,330.22,51660
2021-08-16 15:00:00,20210816,15:00:00,330.22,330.22,329.72,329.93,233960
2021-08-16 15:05:00,20210816,15:05:00,329.9,330.08,329.88,330.03,48250
2021-08-16 15:10:00,20210816,15:10:00,330.0,330.2,330.0,330.19,77860
2021-08-16 15:15:00,20210816,15:15:00,330.2,330.2,329.82,329.89,66990
2021-08-16 15:20:00,20210816,15:20:00,329.88,330.14,329.85,330.1,119830
2021-08-16 15:25:00,20210816,15:25:00,330.07,330.1,329.85,329.99,84880
2021-08-16 15:30:00,20210816,15:30:00,329.99,330.02,329.86,329.91,102460
2021-08-16 15:35:00,20210816,15:35:00,329.91,329.93,329.75,329.93,79040
2021-08-16 15:40:00,20210816,15:40:00,329.93,330.03,329.91,330.0,62750
2021-08-16 15:45:00,20210816,15:45:00,330.0,330.0,329.93,330.0,40490
2021-08-16 15:50:00,20210816,15:50:00,330.0,330.0,329.96,329.98,63890
2021-08-16 15:55:00,20210816,15:55:00,330.0,330.0,329.83,329.88,84980
2021-08-16 16:00:00,20210816,16:00:00,329.88,329.99,329.78,329.98,61090
2021-08-16 16:05:00,20210816,16:05:00,329.99,330.1,329.84,330.1,115760
2021-08-16 16:10:00,20210816,16:10:00,330.1,330.15,330.02,330.05,66810
2021-08-16 16:15:00,20210816,16:15:00,330.03,330.08,329.98,330.0,142990
2021-08-16 16:20:00,20210816,16:20:00,329.99,330.0,329.86,329.89,106380
2021-08-16 16:25:00,20210816,16:25:00,329.89,329.96,329.81,329.93,52160
2021-08-16 16:30:00,20210816,16:30:00,329.93,329.96,329.62,329.68,133960
2021-08-16 16:35:00,20210816,16:35:00,329.68,329.95,329.57,329.84,77840
2021-08-16 16:40:00,20210816,16:40:00,329.86,329.97,329.82,329.91,50120
2021-08-16 16:45:00,20210816,16:45:00,329.98,329.98,329.52,329.62,95960
2021-08-16 16:50:00,20210816,16:50:00,329.62,329.67,329.45,329.58,224480
2021-08-16 16:55:00,20210816,16:55:00,329.53,329.6,329.45,329.54,90680
2021-08-16 17:00:00,20210816,17:00:00,329.54,329.78,329.48,329.78,70390
2021-08-16 17:05:00,20210816,17:05:00,329.78,330.19,329.74,330.02,438750
2021-08-16 17:10:00,20210816,17:10:00,330.02,330.52,329.97,329.97,783720
2021-08-16 17:15:00,20210816,17:15:00,329.98,330.12,329.85,329.85,135740
2021-08-16 17:20:00,20210816,17:20:00,329.85,330.0,329.71,329.92,73720
2021-08-16 17:25:00,20210816,17:25:00,329.97,330.0,329.66,329.76,94440
2021-08-16 17:30:00,20210816,17:30:00,329.73,329.94,329.66,329.88,55070
2021-08-16 17:35:00,20210816,17:35:00,329.88,329.94,329.73,329.87,150780
2021-08-16 17:40:00,20210816,17:40:00,329.81,329.99,329.77,329.87,88000
2021-08-16 17:45:00,20210816,17:45:00,329.87,330.06,329.21,329.39,733520
2021-08-16 17:50:00,20210816,17:50:00,329.39,329.77,329.39,329.49,188940
2021-08-16 17:55:00,20210816,17:55:00,329.42,329.87,329.37,329.81,86590
2021-08-16 18:00:00,20210816,18:00:00,329.82,329.99,329.42,329.58,261280
2021-08-16 18:05:00,20210816,18:05:00,329.58,329.8,329.51,329.72,115280
2021-08-16 18:10:00,20210816,18:10:00,329.68,329.73,329.53,329.73,118690
2021-08-16 18:15:00,20210816,18:15:00,329.76,329.78,329.45,329.55,239230
2021-08-16 18:20:00,20210816,18:20:00,329.51,329.63,329.21,329.23,270880
2021-08-16 18:25:00,20210816,18:25:00,329.32,329.39,329.03,329.08,323840
2021-08-16 18:30:00,20210816,18:30:00,329.13,329.28,329.02,329.17,169480
2021-08-16 18:35:00,20210816,18:35:00,329.14,329.23,328.92,329.07,364060
2021-08-16 18:45:00,20210816,18:45:00,329.16,329.16,329.16,329.16,866240
2021-08-16 19:00:00,20210816,19:00:00,329.14,329.14,329.14,329.14,870
2021-08-16 19:05:00,20210816,19:05:00,329.14,329.43,329.14,329.25,43300
2021-08-16 19:10:00,20210816,19:10:00,329.37,329.42,329.25,329.42,11750
2021-08-16 19:15:00,20210816,19:15:00,329.41,329.42,329.32,329.34,3540
2021-08-16 19:20:00,20210816,19:20:00,329.32,329.42,329.32,329.35,7230
2021-08-16 19:25:00,20210816,19:25:00,329.35,329.42,329.1,329.24,27970
2021-08-16 19:30:00,20210816,19:30:00,329.14,329.24,329.11,329.13,8910
2021-08-16 19:35:00,20210816,19:35:00,329.2,329.21,329.1,329.13,7040
2021-08-16 19:40:00,20210816,19:40:00,329.11,329.21,329.08,329.15,27280
2021-08-16 19:45:00,20210816,19:45:00,329.1,329.14,328.91,329.03,88700
2021-08-16 19:50:00,20210816,19:50:00,328.94,329.12,328.94,329.12,6030
2021-08-16 19:55:00,20210816,19:55:00,329.12,329.22,329.0,329.1,32780
2021-08-16 20:00:00,20210816,20:00:00,329.1,329.22,329.07,329.2,20740
2021-08-16 20:05:00,20210816,20:05:00,329.2,329.21,329.12,329.15,2350
2021-08-16 20:10:00,20210816,20:10:00,329.15,329.24,329.15,329.24,4120
2021-08-16 20:15:00,20210816,20:15:00,329.23,329.24,329.11,329.12,2230
2021-08-16 20:20:00,20210816,20:20:00,329.21,329.22,328.98,329.08,17740
2021-08-16 20:25:00,20210816,20:25:00,329.08,329.13,329.0,329.13,7640
2021-08-16 20:30:00,20210816,20:30:00,329.03,329.13,328.9,329.04,48560
2021-08-16 20:35:00,20210816,20:35:00,329.04,329.04,328.84,328.9,56650
2021-08-16 20:40:00,20210816,20:40:00,328.86,328.96,328.84,328.96,17350
2021-08-16 20:45:00,20210816,20:45:00,328.85,328.99,328.81,328.92,23420
2021-08-16 20:50:00,20210816,20:50:00,328.92,328.98,328.84,328.93,8270
2021-08-16 20:55:00,20210816,20:55:00,328.98,328.99,328.84,328.85,12140
2021-08-16 21:00:00,20210816,21:00:00,328.95,328.95,328.8,328.94,43780
2021-08-16 21:05:00,20210816,21:05:00,328.84,329.0,328.84,328.92,8020
2021-08-16 21:10:00,20210816,21:10:00,329.0,329.0,328.86,328.97,11790
2021-08-16 21:15:00,20210816,21:15:00,329.0,329.26,328.97,329.2,69310
2021-08-16 21:20:00,20210816,21:20:00,329.09,329.2,328.88,328.88,11440
2021-08-16 21:25:00,20210816,21:25:00,328.99,329.21,328.85,329.14,5740
2021-08-16 21:30:00,20210816,21:30:00,329.24,329.33,329.07,329.32,43110
2021-08-16 21:35:00,20210816,21:35:00,329.22,329.32,329.09,329.17,10460
2021-08-16 21:40:00,20210816,21:40:00,329.23,329.32,329.17,329.28,4760
2021-08-16 21:45:00,20210816,21:45:00,329.3,329.3,329.2,329.3,2080
2021-08-16 21:50:00,20210816,21:50:00,329.3,329.41,329.2,329.36,82390
2021-08-16 21:55:00,20210816,21:55:00,329.41,329.42,329.35,329.36,3120
2021-08-16 22:00:00,20210816,22:00:00,329.41,329.45,329.35,329.45,8970
2021-08-16 22:05:00,20210816,22:05:00,329.45,329.49,329.4,329.48,4490
2021-08-16 22:10:00,20210816,22:10:00,329.48,329.5,329.42,329.49,6090
2021-08-16 22:15:00,20210816,22:15:00,329.48,329.59,329.41,329.58,16230
2021-08-16 22:20:00,20210816,22:20:00,329.58,329.59,329.43,329.53,1240
2021-08-16 22:25:00,20210816,22:25:00,329.52,329.52,329.4,329.47,2770
2021-08-16 22:30:00,20210816,22:30:00,329.48,329.6,329.4,329.54,57240
2021-08-16 22:35:00,20210816,22:35:00,329.54,329.61,329.49,329.57,6600
2021-08-16 22:40:00,20210816,22:40:00,329.47,329.54,329.4,329.54,2710
2021-08-16 22:45:00,20210816,22:45:00,329.54,329.57,329.45,329.56,4910
2021-08-16 22:50:00,20210816,22:50:00,329.5,329.57,329.48,329.56,2750
2021-08-16 22:55:00,20210816,22:55:00,329.55,329.72,329.49,329.67,51370
2021-08-16 23:00:00,20210816,23:00:00,329.72,329.74,329.6,329.6,22140
2021-08-16 23:05:00,20210816,23:05:00,329.6,329.7,329.46,329.46,13380
2021-08-16 23:10:00,20210816,23:10:00,329.6,329.6,329.48,329.5,1960
2021-08-16 23:15:00,20210816,23:15:00,329.6,329.65,329.5,329.64,3210
2021-08-16 23:20:00,20210816,23:20:00,329.51,329.67,329.51,329.67,11740
2021-08-16 23:25:00,20210816,23:25:00,329.66,329.7,329.44,329.59,21590
2021-08-16 23:30:00,20210816,23:30:00,329.59,329.59,329.41,329.45,1240
2021-08-16 23:35:00,20210816,23:35:00,329.42,329.48,329.4,329.41,21030
2021-08-16 23:40:00,20210816,23:40:00,329.41,329.51,329.35,329.35,66550
2021-08-16 23:45:00,20210816,23:45:00,329.35,329.5,329.35,329.36,22220
2021-08-17 10:00:00,20210817,10:00:00,329.0,329.43,328.55,329.32,553840
2021-08-17 10:05:00,20210817,10:05:00,329.32,329.75,328.8,329.67,238770
2021-08-17 10:10:00,20210817,10:10:00,329.74,330.3,329.68,330.17,743090
2021-08-17 10:15:00,20210817,10:15:00,330.17,331.86,329.81,331.76,1815780
2021-08-17 10:20:00,20210817,10:20:00,331.73,332.52,331.61,331.89,1836960
2021-08-17 10:25:00,20210817,10:25:00,331.97,332.07,331.61,332.02,765800
2021-08-17 10:30:00,20210817,10:30:00,332.04,333.0,332.02,332.53,1198550
2021-08-17 10:35:00,20210817,10:35:00,332.5,332.6,332.08,332.3,553600
2021-08-17 10:40:00,20210817,10:40:00,332.28,332.7,332.14,332.4,463580
2021-08-17 10:45:00,20210817,10:45:00,332.52,333.0,332.43,332.89,1036150
2021-08-17 10:50:00,20210817,10:50:00,332.89,333.52,332.71,332.95,1480750
2021-08-17 10:55:00,20210817,10:55:00,332.93,333.0,332.7,332.81,465160
2021-08-17 11:00:00,20210817,11:00:00,332.81,333.31,332.81,333.29,297460
2021-08-17 11:05:00,20210817,11:05:00,333.2,333.53,333.1,333.5,437400
2021-08-17 11:10:00,20210817,11:10:00,333.51,333.93,333.5,333.63,561600
2021-08-17 11:15:00,20210817,11:15:00,333.56,334.14,333.54,333.68,532400
2021-08-17 11:20:00,20210817,11:20:00,333.68,333.68,333.0,333.36,860770
2021-08-17 11:25:00,20210817,11:25:00,333.4,333.84,333.34,333.65,191460
2021-08-17 11:30:00,20210817,11:30:00,333.63,333.68,333.18,333.28,265730
2021-08-17 11:35:00,20210817,11:35:00,333.28,333.74,333.23,333.49,187110
2021-08-17 11:40:00,20210817,11:40:00,333.4,333.55,333.32,333.4,116070
2021-08-17 11:45:00,20210817,11:45:00,333.38,333.86,333.31,333.74,184240
2021-08-17 11:50:00,20210817,11:50:00,333.72,334.07,333.59,333.96,325470
2021-08-17 11:55:00,20210817,11:55:00,333.87,334.53,333.87,334.48,902440
2021-08-17 12:00:00,20210817,12:00:00,334.47,334.68,334.32,334.55,590550
2021-08-17 12:05:00,20210817,12:05:00,334.55,334.8,334.33,334.6,724220
2021-08-17 12:10:00,20210817,12:10:00,334.58,334.68,334.29,334.34,155420
2021-08-17 12:15:00,20210817,12:15:00,334.35,334.38,333.85,333.97,396460
2021-08-17 12:20:00,20210817,12:20:00,333.97,334.0,333.81,333.97,179350
2021-08-17 12:25:00,20210817,12:25:00,333.93,334.31,333.82,334.18,337360
2021-08-17 12:30:00,20210817,12:30:00,334.18,334.25,334.1,334.24,117420
2021-08-17 12:35:00,20210817,12:35:00,334.24,334.35,333.9,333.9,236720
2021-08-17 12:40:00,20210817,12:40:00,333.97,334.0,333.81,333.83,120920
2021-08-17 12:45:00,20210817,12:45:00,333.83,334.29,333.8,334.22,166380
2021-08-17 12:50:00,20210817,12:50:00,334.22,334.4,334.08,334.14,258620
2021-08-17 12:55:00,20210817,12:55:00,334.12,334.23,334.08,334.13,102470
2021-08-17 13:00:00,20210817,13:00:00,334.14,334.15,333.9,334.07,115930
2021-08-17 13:05:00,20210817,13:05:00,334.04,334.3,334.03,334.23,120420
2021-08-17 13:10:00,20210817,13:10:00,334.24,334.41,334.22,334.38,114940
2021-08-17 13:15:00,20210817,13:15:00,334.4,334.45,334.17,334.32,108460
2021-08-17 13:20:00,20210817,13:20:00,334.35,334.5,334.32,334.48,91740
2021-08-17 13:25:00,20210817,13:25:00,334.48,334.56,334.24,334.38,191920
2021-08-17 13:30:00,20210817,13:30:00,334.5,334.64,334.4,334.58,259640
2021-08-17 13:35:00,20210817,13:35:00,334.64,334.64,334.24,334.24,122280
2021-08-17 13:40:00,20210817,13:40:00,334.27,334.45,334.2,334.45,71750
2021-08-17 13:45:00,20210817,13:45:00,334.43,334.5,334.35,334.48,68950
2021-08-17 13:50:00,20210817,13:50:00,334.48,334.6,334.38,334.39,94280
2021-08-17 13:55:00,20210817,13:55:00,334.39,334.5,334.39,334.49,61350
2021-08-17 14:00:00,20210817,14:00:00,334.5,334.5,334.29,334.47,49100
2021-08-17 14:05:00,20210817,14:05:00,334.41,334.49,334.21,334.23,136610
2021-08-17 14:10:00,20210817,14:10:00,334.23,334.64,334.23,334.63,221640
2021-08-17 14:15:00,20210817,14:15:00,334.61,334.89,334.61,334.79,311010
2021-08-17 14:20:00,20210817,14:20:00,334.81,335.0,334.37,334.53,493250
2021-08-17 14:25:00,20210817,14:25:00,334.47,334.62,334.24,334.27,296600
2021-08-17 14:30:00,20210817,14:30:00,334.27,334.3,334.21,334.25,136610
2021-08-17 14:35:00,20210817,14:35:00,334.3,334.33,334.02,334.05,140530
2021-08-17 14:40:00,20210817,14:40:00,334.13,334.18,333.7,334.08,540490
2021-08-17 14:45:00,20210817,14:45:00,334.13,334.34,334.01,334.26,124390
2021-08-17 14:50:00,20210817,14:50:00,334.26,334.45,334.25,334.45,186770
